SMILES,gap,mol_weight,num_rotatable_bonds,bertz_ct
NCc1nc(CO)co1,6.585155487060547,128.13099999999994,4,153.41892022351718
OCc1c[nH]c(CO)c1,6.337531566619873,127.14299999999994,4,153.41892022351718
OCc1coc(CO)c1,6.318483829498291,128.12699999999995,4,153.41892022351718
OCc1c[nH]c(CO)n1,6.617809295654297,128.13099999999997,4,153.41892022351718
OCc1coc(CO)n1,6.541617393493652,129.11499999999998,4,153.41892022351718
CCc1cc2n(c1)CC2,6.740260601043701,121.18299999999994,2,196.44222402017257
CCc1cn2c(n1)CC2,6.89264440536499,122.17099999999995,2,196.44222402017257
CNc1cc2n(c1)CC2,5.934803009033203,122.17099999999994,2,196.44222402017257
COc1cc2n(c1)CC2,6.291272163391113,123.15499999999994,2,196.44222402017257
OCc1cc2n(c1)CC2,6.653183937072754,123.15499999999994,2,196.44222402017257
OCc1cn2c(n1)CC2,6.82733678817749,124.14299999999996,2,196.44222402017257
CCc1ccc(C)n1C,6.291272163391113,123.19899999999993,4,193.8032690873109
CCc1ccc(N)n1C,6.23957109451294,124.18699999999994,4,193.8032690873109
CCc1ccc(O)n1C,6.272224426269531,125.17099999999994,4,193.8032690873109
CCc1cnc(O)n1C,6.571549892425537,126.15899999999995,4,193.8032690873109
CCc1ncc(O)n1C,6.411002159118652,126.15899999999995,4,193.8032690873109
Cc1ccc(CO)n1C,6.136167526245117,125.17099999999994,4,193.8032690873109
Cc1cnc(CO)n1C,6.272224426269531,126.15899999999995,4,193.8032690873109
Cc1ncc(CO)n1C,6.381070137023926,126.15899999999993,4,193.8032690873109
Cn1c(CO)cnc1O,6.669510841369629,128.13099999999994,4,193.8032690873109
Cn1c(N)ccc1CO,5.964735984802246,126.15899999999993,4,193.8032690873109
Cn1c(N)cnc1CO,6.00283145904541,127.14699999999995,4,193.8032690873109
Cn1c(O)ccc1CO,6.084465980529785,127.14299999999994,4,193.8032690873109
Cn1c(O)cnc1CO,6.149773120880127,128.13099999999997,4,193.8032690873109
CNc1ccc(C)n1C,6.321204662322998,124.18699999999993,4,193.8032690873109
CNc1ccc(N)n1C,6.212359428405762,125.17499999999994,4,193.8032690873109
CNc1ccc(O)n1C,6.304878234863281,126.15899999999993,4,193.8032690873109
CNc1cnc(O)n1C,6.557943820953369,127.14699999999995,4,193.8032690873109
CNc1ncc(O)n1C,6.381070137023926,127.14699999999995,4,193.8032690873109
COc1ccc(C)n1C,6.337531566619873,125.17099999999994,4,193.8032690873109
COc1ccc(N)n1C,6.332089424133301,126.15899999999995,4,193.8032690873109
COc1ccc(O)n1C,6.334810733795166,127.14299999999994,4,193.8032690873109
COc1cnc(C)n1C,6.449098587036133,126.15899999999995,4,193.8032690873109
COc1cnc(O)n1C,6.713048934936523,128.13099999999997,4,193.8032690873109
COc1ncc(C)n1C,6.604203224182129,126.15899999999995,4,193.8032690873109
COc1ncc(N)n1C,6.576991558074951,127.14699999999996,4,193.8032690873109
COc1ncc(O)n1C,6.598761081695557,128.13099999999997,4,193.8032690873109
Cc1ccc(CO)cc1,6.3103203773498535,122.16699999999993,3,171.73472797861996
Cc1ccc(CO)nc1,6.005552768707275,123.15499999999994,3,171.73472797861996
Cc1cnc(CO)cn1,5.32798957824707,124.14299999999996,3,171.73472797861996
Cc1cnc(CO)nc1,5.657247066497803,124.14299999999996,3,171.73472797861996
Cc1ccc(CO)cn1,6.054533004760742,123.15499999999994,3,171.73472797861996
Cc1ncc(CO)cn1,5.627314567565918,124.14299999999994,3,171.73472797861996
Cc1cnc(CO)cn1,5.32798957824707,124.14299999999996,3,171.73472797861996
CCc1ccc(C)cc1,6.323925971984863,120.19499999999992,3,171.73472797861993
CCc1ccc(N)cc1,5.507584571838379,121.18299999999994,3,171.73472797861993
CCc1ccc(O)cc1,5.806910037994385,122.16699999999993,3,171.73472797861993
CCc1ccc(C)nc1,6.057254314422607,121.18299999999994,3,171.73472797861993
CCc1cnc(C)cn1,5.314383506774902,122.17099999999995,3,171.73472797861993
CCc1cnc(C)nc1,5.624593257904053,122.17099999999995,3,171.73472797861993
CCc1ccc(N)nc1,5.314383506774902,122.17099999999995,3,171.73472797861993
CCc1cnc(N)cn1,4.960635662078857,123.15899999999996,3,171.73472797861993
CCc1cnc(N)nc1,5.243634223937988,123.15899999999996,3,171.73472797861993
CCc1ccc(O)nc1,5.6191511154174805,123.15499999999994,3,171.73472797861993
CCc1cnc(O)cn1,5.273566722869873,124.14299999999996,3,171.73472797861993
CCc1cnc(O)nc1,5.630035877227783,124.14299999999996,3,171.73472797861993
CCc1ccc(C)cn1,6.03548526763916,121.18299999999994,3,171.73472797861993
CCc1ncc(C)cn1,5.63275671005249,122.17099999999995,3,171.73472797861993
CCc1cnc(C)cn1,5.314383506774902,122.17099999999995,3,171.73472797861993
CCc1ccc(N)cn1,5.254518508911133,122.17099999999995,3,171.73472797861993
CCc1ncc(N)cn1,5.170163154602051,123.15899999999996,3,171.73472797861993
CCc1cnc(N)cn1,4.960635662078857,123.15899999999996,3,171.73472797861993
CCc1ccc(O)cn1,5.567449569702148,123.15499999999994,3,171.73472797861993
CCc1ncc(O)cn1,5.551122665405273,124.14299999999996,3,171.73472797861993
CCc1cnc(O)cn1,5.273566722869873,124.14299999999996,3,171.73472797861993
CNc1ccc(C)cc1,5.357921600341797,121.18299999999992,3,171.73472797861993
CNc1ccc(N)cc1,4.857232093811035,122.17099999999994,3,171.73472797861993
CNc1ccc(O)cc1,5.001452445983887,123.15499999999993,3,171.73472797861993
CNc1ccc(C)nc1,5.069480895996094,122.17099999999994,3,171.73472797861993
CNc1cnc(C)cn1,4.737502098083496,123.15899999999995,3,171.73472797861993
CNc1cnc(C)nc1,4.974241256713867,123.15899999999995,3,171.73472797861993
CNc1ccc(N)nc1,4.639541149139404,123.15899999999995,3,171.73472797861993
CNc1cnc(N)cn1,4.253139495849609,124.14699999999996,3,171.73472797861993
CNc1cnc(N)nc1,4.451782703399658,124.14699999999996,3,171.73472797861993
CNc1ccc(O)nc1,4.767434597015381,124.14299999999994,3,171.73472797861993
CNc1cnc(O)cn1,4.378312110900879,125.13099999999996,3,171.73472797861993
CNc1cnc(O)nc1,4.604166507720947,125.13099999999996,3,171.73472797861993
CNc1ccc(C)cn1,5.093971252441406,122.17099999999994,3,171.73472797861993
CNc1ncc(C)cn1,5.015058517456055,123.15899999999995,3,171.73472797861993
CNc1cnc(C)cn1,4.737502098083496,123.15899999999995,3,171.73472797861993
CNc1ccc(N)cn1,4.5932817459106445,123.15899999999995,3,171.73472797861993
CNc1ncc(N)cn1,4.4245710372924805,124.14699999999996,3,171.73472797861993
CNc1cnc(N)cn1,4.253139495849609,124.14699999999996,3,171.73472797861993
CNc1ccc(O)cn1,4.726617813110352,124.14299999999994,3,171.73472797861993
CNc1ncc(O)cn1,4.5932817459106445,125.13099999999996,3,171.73472797861993
CNc1cnc(O)cn1,4.378312110900879,125.13099999999996,3,171.73472797861993
COc1ccc(C)cc1,5.793303966522217,122.16699999999993,3,171.73472797861993
COc1ccc(N)cc1,5.126625061035156,123.15499999999994,3,171.73472797861993
COc1ccc(O)cc1,5.349758625030518,124.13899999999994,3,171.73472797861993
COc1ccc(C)nc1,5.605545520782471,123.15499999999994,3,171.73472797861993
COc1cnc(C)cn1,5.238191604614258,124.14299999999996,3,171.73472797861993
COc1cnc(C)nc1,5.502141952514648,124.14299999999996,3,171.73472797861993
COc1ccc(N)nc1,4.941587924957275,124.14299999999996,3,171.73472797861993
COc1cnc(N)cn1,4.544301509857178,125.13099999999997,3,171.73472797861993
COc1cnc(N)nc1,4.772877216339111,125.13099999999997,3,171.73472797861993
COc1ccc(O)nc1,5.162000179290772,125.12699999999995,3,171.73472797861993
COc1cnc(O)cn1,4.753829479217529,126.11499999999997,3,171.73472797861993
COc1cnc(O)nc1,5.042269706726074,126.11499999999997,3,171.73472797861993
COc1ccc(C)cn1,5.583776473999023,123.15499999999994,3,171.73472797861993
COc1ncc(C)cn1,5.572891712188721,124.14299999999996,3,171.73472797861993
COc1cnc(C)cn1,5.238191604614258,124.14299999999996,3,171.73472797861993
COc1ccc(N)cn1,4.903491497039795,124.14299999999996,3,171.73472797861993
COc1ncc(N)cn1,4.761992454528809,125.13099999999997,3,171.73472797861993
COc1cnc(N)cn1,4.544301509857178,125.13099999999997,3,171.73472797861993
COc1ccc(O)cn1,5.102134704589844,125.12699999999995,3,171.73472797861993
COc1ncc(O)cn1,5.047711849212647,126.11499999999997,3,171.73472797861993
COc1cnc(O)cn1,4.753829479217529,126.11499999999997,3,171.73472797861993
Nc1ccc(CO)cc1,5.548401355743408,123.15499999999993,3,171.73472797861996
Nc1ccc(CO)nc1,5.257239818572998,124.14299999999994,3,171.73472797861996
Nc1cnc(CO)cn1,4.963356971740723,125.13099999999996,3,171.73472797861996
Nc1cnc(CO)nc1,5.270845413208008,125.13099999999996,3,171.73472797861996
Nc1ccc(CO)cn1,5.344316005706787,124.14299999999994,3,171.73472797861996
Nc1ncc(CO)cn1,5.385133266448975,125.13099999999996,3,171.73472797861996
Nc1cnc(CO)cn1,4.963356971740723,125.13099999999996,3,171.73472797861996
OCc1ccc(O)cc1,5.823236465454102,124.13899999999994,3,171.73472797861993
OCc1ccc(O)nc1,5.613708972930908,125.12699999999995,3,171.73472797861993
OCc1cnc(O)cn1,5.268124103546143,126.11499999999997,3,171.73472797861993
OCc1cnc(O)nc1,5.657247066497803,126.11499999999997,3,171.73472797861993
OCc1ccc(O)cn1,5.564728736877441,125.12699999999995,3,171.73472797861993
OCc1ncc(O)cn1,5.257239818572998,126.11499999999997,3,171.73472797861993
OCc1cnc(O)cn1,5.268124103546143,126.11499999999997,3,171.73472797861993
C#Cc1ccc(CC)[nH]1,5.333431243896484,119.16699999999994,2,222.4315036874941
CCc1ccc(C#N)[nH]1,5.526632308959961,120.15499999999996,2,222.4315036874941
C#Cc1ccc(CC)o1,5.200095653533936,120.15099999999994,2,222.4315036874941
CCc1ccc(C#N)o1,5.398738861083984,121.13899999999995,2,222.4315036874941
C#Cc1ncc(CC)[nH]1,5.404181003570557,120.15499999999996,2,222.4315036874941
CCc1cnc(C#N)[nH]1,5.542959213256836,121.14299999999997,2,222.4315036874941
C#Cc1ncc(CC)o1,5.2980570793151855,121.13899999999995,2,222.4315036874941
CCc1cnc(C#N)o1,5.428671360015869,122.12699999999997,2,222.4315036874941
C#Cc1cnc(CC)[nH]1,5.526632308959961,120.15499999999996,2,222.4315036874941
CCc1ncc(C#N)[nH]1,5.7715349197387695,121.14299999999997,2,222.4315036874941
C#Cc1cnc(CC)o1,5.40146017074585,121.13899999999995,2,222.4315036874941
CCc1ncc(C#N)o1,5.657247066497803,122.12699999999997,2,222.4315036874941
C#Cc1ccc(NC)[nH]1,4.990568161010742,120.15499999999996,2,222.4315036874941
CNc1ccc(C#N)[nH]1,5.0803656578063965,121.14299999999996,2,222.4315036874941
C#Cc1ccc(NC)o1,4.800088405609131,121.13899999999995,2,222.4315036874941
CNc1ccc(C#N)o1,4.876280307769775,122.12699999999995,2,222.4315036874941
C#Cc1ncc(NC)[nH]1,4.9960103034973145,121.14299999999997,2,222.4315036874941
CNc1cnc(C#N)[nH]1,5.004173755645752,122.13099999999997,2,222.4315036874941
C#Cc1ncc(NC)o1,4.723896503448486,122.12699999999997,2,222.4315036874941
CNc1cnc(C#N)o1,4.721175670623779,123.11499999999997,2,222.4315036874941
CNc1ncc(C#N)[nH]1,5.292614459991455,122.13099999999997,2,222.4315036874941
C#Cc1cnc(NC)o1,5.072202205657959,122.12699999999997,2,222.4315036874941
CNc1ncc(C#N)o1,5.175605773925781,123.11499999999997,2,222.4315036874941
C#Cc1ccc(OC)[nH]1,5.2164225578308105,121.13899999999995,2,222.4315036874941
COc1ccc(C#N)[nH]1,5.333431243896484,122.12699999999997,2,222.4315036874941
C#Cc1ccc(OC)o1,5.020500659942627,122.12299999999995,2,222.4315036874941
COc1ccc(C#N)o1,5.153836727142334,123.11099999999996,2,222.4315036874941
C#Cc1ncc(OC)[nH]1,5.162000179290772,122.12699999999997,2,222.4315036874941
C#Cc1ncc(OC)o1,4.976962566375732,123.11099999999996,2,222.4315036874941
COc1cnc(C#N)o1,5.042269706726074,124.09899999999998,2,222.4315036874941
C#Cc1cnc(OC)[nH]1,5.409623622894287,122.12699999999997,2,222.4315036874941
C#Cc1cnc(OC)o1,5.33615255355835,123.11099999999996,2,222.4315036874941
COc1ncc(C#N)o1,5.521190166473389,124.09899999999998,2,222.4315036874941
C#Cc1cnc(CN)o1,5.425950050354004,122.12699999999997,2,222.4315036874941
N#Cc1cnc(CN)o1,5.608266830444336,123.11499999999997,2,222.4315036874941
C#Cc1ccc(CO)[nH]1,5.338873863220215,121.13899999999995,2,222.4315036874941
N#Cc1ccc(CO)[nH]1,5.510305404663086,122.12699999999995,2,222.4315036874941
C#Cc1ccc(CO)o1,5.1973748207092285,122.12299999999995,2,222.4315036874941
N#Cc1ccc(CO)o1,5.404181003570557,123.11099999999995,2,222.4315036874941
C#Cc1ncc(CO)[nH]1,5.38785457611084,122.12699999999997,2,222.4315036874941
N#Cc1ncc(CO)[nH]1,5.523910999298096,123.11499999999997,2,222.4315036874941
C#Cc1ncc(CO)o1,5.300777912139893,123.11099999999996,2,222.4315036874941
N#Cc1ncc(CO)o1,5.436834812164307,124.09899999999996,2,222.4315036874941
C#Cc1cnc(CO)[nH]1,5.572891712188721,122.12699999999997,2,222.4315036874941
N#Cc1cnc(CO)[nH]1,5.817794322967529,123.11499999999997,2,222.4315036874941
C#Cc1cnc(CO)o1,5.417787075042725,123.11099999999996,2,222.4315036874941
N#Cc1cnc(CO)o1,5.659968376159668,124.09899999999996,2,222.4315036874941
CCc1ccc(C=O)[nH]1,4.889885902404785,123.15499999999994,3,193.55815658947435
CCc1ccc(C=O)o1,4.95247220993042,124.13899999999994,3,193.55815658947435
CCc1cnc(C=O)[nH]1,4.930703163146973,124.14299999999996,3,193.55815658947435
CCc1cnc(C=O)o1,4.914376258850098,125.12699999999995,3,193.55815658947435
CCc1ncc(C=O)[nH]1,5.099413871765137,124.14299999999996,3,193.55815658947435
CCc1ncc(C=O)o1,5.243634223937988,125.12699999999995,3,193.55815658947435
CNc1ccc(C=O)[nH]1,4.446340084075928,124.14299999999994,3,193.55815658947435
CNc1ccc(C=O)o1,4.430013656616211,125.12699999999994,3,193.55815658947435
CNc1cnc(C=O)[nH]1,4.391917705535889,125.13099999999996,3,193.55815658947435
CNc1cnc(C=O)o1,4.22592830657959,126.11499999999995,3,193.55815658947435
CNc1ncc(C=O)[nH]1,4.604166507720947,125.13099999999996,3,193.55815658947435
CNc1ncc(C=O)o1,4.710290908813477,126.11499999999995,3,193.55815658947435
COc1ccc(C=O)[nH]1,4.691242694854736,125.12699999999995,3,193.55815658947435
COc1ccc(C=O)o1,4.699406623840332,126.11099999999995,3,193.55815658947435
COc1cnc(C=O)[nH]1,4.639541149139404,126.11499999999997,3,193.55815658947435
COc1cnc(C=O)o1,4.53613805770874,127.09899999999996,3,193.55815658947435
COc1ncc(C=O)o1,5.072202205657959,127.09899999999996,3,193.55815658947435
O=Cc1ccc(CO)[nH]1,4.90077018737793,125.12699999999995,3,193.55815658947435
O=Cc1ccc(CO)o1,4.968799114227295,126.11099999999995,3,193.55815658947435
O=Cc1ncc(CO)[nH]1,4.922539710998535,126.11499999999997,3,193.55815658947435
O=Cc1ncc(CO)o1,4.936145305633545,127.09899999999996,3,193.55815658947435
O=Cc1cnc(CO)[nH]1,5.137509822845459,126.11499999999997,3,193.55815658947435
O=Cc1cnc(CO)o1,5.240912914276123,127.09899999999996,3,193.55815658947435
CCc1ccc(CC)[nH]1,6.321204662322998,123.19899999999993,4,153.41892022351718
CCc1ccc(CC)o1,6.1933112144470215,124.18299999999992,4,153.41892022351718
CCc1ccc(CO)[nH]1,6.204195976257324,125.17099999999994,4,153.41892022351718
CCc1ccc(CO)o1,6.152494430541992,126.15499999999993,4,153.41892022351718
CCc1ccc(OC)[nH]1,6.332089424133301,125.17099999999994,4,153.41892022351718
CCc1ccc(NC)[nH]1,6.217801570892334,124.18699999999994,4,153.41892022351718
CCc1ccc(NC)o1,5.801467418670654,125.17099999999994,4,153.41892022351718
CCc1ccc(OC)o1,6.06813907623291,126.15499999999993,4,153.41892022351718
CCc1cnc(CC)o1,6.416444778442383,125.17099999999994,4,153.41892022351718
CCc1cnc(CN)o1,6.468146324157715,126.15899999999995,4,153.41892022351718
CCc1cnc(CO)[nH]1,6.419166088104248,126.15899999999995,4,153.41892022351718
CCc1cnc(CO)o1,6.451819896697998,127.14299999999994,4,153.41892022351718
CCc1cnc(OC)[nH]1,6.620530128479004,126.15899999999995,4,153.41892022351718
CCc1cnc(NC)o1,6.152494430541992,126.15899999999995,4,153.41892022351718
CCc1cnc(OC)o1,6.500800132751465,127.14299999999994,4,153.41892022351718
CCc1ncc(CO)[nH]1,6.459982872009277,126.15899999999995,4,153.41892022351718
CCc1ncc(CO)o1,6.397397041320801,127.14299999999994,4,153.41892022351718
CCc1ncc(OC)[nH]1,6.454540729522705,126.15899999999995,4,153.41892022351718
CCc1ncc(NC)o1,5.866774559020996,126.15899999999995,4,153.41892022351718
CCc1ncc(OC)o1,6.236849784851074,127.14299999999994,4,153.41892022351718
CNc1ccc(CO)[nH]1,5.953851222991943,126.15899999999993,4,153.41892022351718
CNc1ccc(CO)o1,5.6708526611328125,127.14299999999993,4,153.41892022351718
CNc1ccc(OC)[nH]1,6.288550853729248,126.15899999999993,4,153.41892022351718
CNc1ccc(NC)o1,5.7878618240356445,126.15899999999993,4,153.41892022351718
CNc1ccc(OC)o1,6.054533004760742,127.14299999999993,4,153.41892022351718
CNc1cnc(CO)[nH]1,6.062696933746338,127.14699999999995,4,153.41892022351718
CNc1cnc(CO)o1,5.613708972930908,128.13099999999994,4,153.41892022351718
CNc1cnc(OC)[nH]1,6.508963584899902,127.14699999999995,4,153.41892022351718
CNc1cnc(NC)o1,6.1443305015563965,127.14699999999995,4,153.41892022351718
CNc1cnc(OC)o1,6.506242275238037,128.13099999999994,4,153.41892022351718
CNc1ncc(CO)o1,6.043648719787598,128.13099999999994,4,153.41892022351718
CNc1ncc(OC)[nH]1,6.353858470916748,127.14699999999995,4,153.41892022351718
CNc1ncc(OC)o1,6.171542167663574,128.13099999999994,4,153.41892022351718
COc1ccc(CO)[nH]1,5.972899436950684,127.14299999999994,4,153.41892022351718
COc1ccc(CO)o1,5.964735984802246,128.12699999999995,4,153.41892022351718
COc1ccc(OC)[nH]1,6.533453464508057,127.14299999999994,4,153.41892022351718
COc1ccc(OC)o1,6.122561454772949,128.12699999999995,4,153.41892022351718
COc1cnc(CN)o1,6.280387878417969,128.13099999999997,4,153.41892022351718
COc1cnc(CO)[nH]1,6.223243713378906,128.13099999999997,4,153.41892022351718
COc1cnc(CO)o1,5.918476581573486,129.11499999999998,4,153.41892022351718
COc1cnc(OC)[nH]1,6.734817981719971,128.13099999999997,4,153.41892022351718
COc1cnc(OC)o1,6.479031085968018,129.11499999999998,4,153.41892022351718
COc1ncc(CO)[nH]1,6.48447322845459,128.13099999999997,4,153.41892022351718
COc1ncc(CO)o1,6.419166088104248,129.11499999999998,4,153.41892022351718
NCc1ncc(CO)o1,6.389233112335205,128.13099999999994,4,153.41892022351718
OCc1ccc(CO)[nH]1,6.152494430541992,127.14299999999994,4,153.41892022351718
OCc1ccc(CO)o1,6.125282764434815,128.12699999999995,4,153.41892022351718
OCc1cnc(CO)[nH]1,6.446377277374268,128.13099999999997,4,153.41892022351718
OCc1cnc(CO)o1,6.4273295402526855,129.11499999999998,4,153.41892022351718
CCc1ccc2n1CC2,6.574271202087402,121.18299999999994,2,217.94222402017255
CNc1ccc2n1CC2,5.915755271911621,122.17099999999994,2,217.94222402017255
COc1ccc2n1CC2,6.383790969848633,123.15499999999994,2,217.94222402017255
COc1ncc2n1CC2,6.8354997634887695,124.14299999999996,2,217.94222402017255
OCc1ccc2n1CC2,6.397397041320801,123.15499999999994,2,217.94222402017255
OCc1cnc2n1CC2,6.625972270965576,124.14299999999996,2,217.94222402017255
OCc1ncc2n1CC2,6.536174774169922,124.14299999999996,2,217.94222402017255
CCc1cccc(=O)[nH]1,4.802809238433838,123.15499999999994,2,229.79366811987717
CCc1cccc(=O)o1,4.797367572784424,124.13899999999994,2,229.79366811987717
CCc1ccnc(=O)[nH]1,4.898049831390381,124.14299999999996,2,229.79366811987717
CCc1ccnc(=O)o1,4.976962566375732,125.12699999999995,2,229.79366811987717
CCc1cncc(=O)[nH]1,4.6068878173828125,124.14299999999996,2,229.79366811987717
CCc1cncc(=O)o1,4.590560436248779,125.12699999999995,2,229.79366811987717
CCc1nccc(=O)[nH]1,5.34159517288208,124.14299999999996,2,229.79366811987717
CCc1nccc(=O)o1,5.32254695892334,125.12699999999995,2,229.79366811987717
CCc1ncnc(=O)[nH]1,5.485815525054932,125.13099999999997,2,229.79366811987717
CCc1ncnc(=O)o1,5.532074928283691,126.11499999999997,2,229.79366811987717
CNc1cccc(=O)o1,4.519811153411865,125.12699999999994,2,229.79366811987717
CNC1=CC=NC([NH-])O1,4.585118770599365,126.13899999999995,3,140.11730005192325
CNc1ccnc(=O)[nH]1,5.036827564239502,125.13099999999996,2,229.79366811987717
CNc1ccnc(=O)o1,4.887165069580078,126.11499999999995,2,229.79366811987717
CNC1=CN=CC([NH-])O1,4.0381693840026855,126.13899999999995,3,140.11730005192325
CNc1cncc(=O)[nH]1,4.4245710372924805,125.13099999999996,2,229.79366811987717
CNc1cncc(=O)o1,4.155179023742676,126.11499999999995,2,229.79366811987717
CNC1N=CC=C([NH-])O1,4.927981853485107,126.13899999999995,3,140.11730005192325
CNc1nccc(=O)[nH]1,5.300777912139893,125.13099999999996,2,229.79366811987717
CNc1nccc(=O)o1,5.077644348144531,126.11499999999995,2,229.79366811987717
CNC1=NC=NC([NH-])O1,5.238191604614258,127.12699999999997,2,140.11730005192325
CNc1ncnc(=O)[nH]1,5.747044563293457,126.11899999999997,2,229.79366811987717
CNc1ncnc(=O)o1,5.570170402526856,127.10299999999997,2,229.79366811987717
COc1cccc(=O)[nH]1,4.838184356689453,125.12699999999995,2,229.79366811987717
COc1cccc(=O)o1,4.669473648071289,126.11099999999995,2,229.79366811987717
COC1C=CN=C([NH-])O1,4.634099006652832,127.12299999999996,2,140.11730005192325
COc1ccnc(=O)[nH]1,5.06403923034668,126.11499999999997,2,229.79366811987717
COc1ccnc(=O)o1,4.971519947052002,127.09899999999996,2,229.79366811987717
COc1cncc([NH-])[nH+]1,4.215043544769287,125.13099999999997,3,188.98472797861993
COC1C=NC=C([NH-])O1,4.244976043701172,127.12299999999996,3,140.11730005192325
COc1cncc(=O)[nH]1,4.5415802001953125,126.11499999999997,2,229.79366811987717
COc1cncc(=O)o1,4.334773540496826,127.09899999999996,2,229.79366811987717
COc1nccc([NH-])[nH+]1,5.061317920684815,125.13099999999997,3,188.98472797861993
COC1N=CC=C([NH-])O1,5.077644348144531,127.12299999999996,3,140.11730005192325
COc1nccc(=O)[nH]1,5.491257667541504,126.11499999999997,2,229.79366811987717
COc1nccc(=O)o1,5.325268268585205,127.09899999999996,2,229.79366811987717
COc1ncnc([NH-])[nH+]1,5.200095653533936,126.11899999999999,3,188.98472797861993
COC1N=CN=C([NH-])O1,5.279008865356445,128.111,2,140.11730005192325
COc1ncnc(=O)[nH]1,5.8531694412231445,127.10299999999998,2,229.79366811987717
COc1ncnc(=O)o1,5.785140514373779,128.087,2,229.79366811987717
O=c1cccc(CO)[nH]1,4.805530548095703,125.12699999999995,2,229.79366811987717
O=c1cccc(CO)o1,4.805530548095703,126.11099999999995,2,229.79366811987717
O=c1nccc(CO)[nH]1,4.895328521728516,126.11499999999995,2,229.79366811987717
O=c1nccc(CO)o1,4.98512601852417,127.09899999999995,2,229.79366811987717
[NH-]c1cncc(CO)[nH+]1,4.185111045837402,125.13099999999996,3,188.9847279786199
O=c1cncc(CO)[nH]1,4.609609127044678,126.11499999999997,2,229.79366811987717
O=c1cncc(CO)o1,4.604166507720947,127.09899999999996,2,229.79366811987717
[NH-]c1ccnc(CO)[nH+]1,4.854511260986328,125.13099999999996,3,188.9847279786199
O=c1ccnc(CO)[nH]1,5.379690647125244,126.11499999999997,2,229.79366811987717
O=c1ccnc(CO)o1,5.32254695892334,127.09899999999996,2,229.79366811987717
O=c1ncnc(CO)[nH]1,5.545680046081543,127.10299999999997,2,229.79366811987717
O=c1ncnc(CO)o1,5.379690647125244,128.08699999999996,2,229.79366811987717
Cc1cccc(CO)c1,6.367464065551758,122.16699999999993,3,188.9847279786199
Cc1cc(CO)ccn1,6.16065788269043,123.15499999999994,3,188.9847279786199
Cc1cncc(CO)c1,6.100792407989502,123.15499999999994,3,188.9847279786199
Cc1ccnc(CO)c1,6.253176689147949,123.15499999999994,3,188.9847279786199
Cc1cc(CO)ncn1,5.839563369750977,124.14299999999996,3,188.9847279786199
Cc1cccc(CO)n1,6.070860385894775,123.15499999999994,3,188.9847279786199
Cc1nccc(CO)n1,5.733438968658447,124.14299999999994,3,188.9847279786199
Cc1cncc(CO)n1,5.330710411071777,124.14299999999996,3,188.9847279786199
Cc1ccnc(CO)n1,5.610987663269043,124.14299999999996,3,188.9847279786199
Cc1ncnc(CO)n1,5.776977062225342,125.13099999999996,3,188.9847279786199
CCc1cccc(C)c1,6.446377277374268,120.19499999999992,3,188.98472797861993
CCc1cccc(C)n1,6.092629432678223,121.18299999999994,3,188.98472797861993
CCc1cccc(N)c1,5.630035877227783,121.18299999999994,3,188.98472797861993
CCc1cccc(O)c1,5.942966461181641,122.16699999999993,3,188.98472797861993
CCc1cccc(O)n1,5.714390754699707,123.15499999999994,3,188.98472797861993
CCc1ccnc(C)c1,6.220522880554199,121.18299999999994,3,188.98472797861993
CCc1ccnc(C)n1,5.687179565429688,122.17099999999995,3,188.98472797861993
CCc1ccnc(N)n1,5.412344455718994,123.15899999999996,3,188.98472797861993
CCc1ccnc(O)c1,5.825957775115967,123.15499999999994,3,188.98472797861993
CCc1ccnc(O)n1,5.842284679412842,124.14299999999996,3,188.98472797861993
CCc1cncc(C)c1,6.11439847946167,121.18299999999994,3,188.98472797861993
CCc1cncc(C)n1,5.317104816436768,122.17099999999995,3,188.98472797861993
CCc1cncc(N)c1,5.379690647125244,122.17099999999995,3,188.98472797861993
CCc1cncc(N)n1,5.077644348144531,123.15899999999996,3,188.98472797861993
CCc1cncc(O)c1,5.69806432723999,123.15499999999994,3,188.98472797861993
CCc1cncc(O)n1,5.385133266448975,124.14299999999996,3,188.98472797861993
CCc1cc(C)ccn1,6.242291927337647,121.18299999999994,3,188.98472797861993
CCc1nccc(C)n1,5.69262170791626,122.17099999999995,3,188.98472797861993
CCc1nccc(N)n1,5.913033962249756,123.15899999999996,3,188.98472797861993
CCc1cc(O)ccn1,6.557943820953369,123.15499999999994,3,188.98472797861993
CCc1nccc(O)n1,6.149773120880127,124.14299999999996,3,188.98472797861993
CCc1cc(C)ncn1,5.793303966522217,122.17099999999995,3,188.98472797861993
CCc1ncnc(C)n1,5.953851222991943,123.15899999999996,3,188.98472797861993
CCc1cc(N)ncn1,5.9892258644104,123.15899999999996,3,188.98472797861993
CCc1ncnc(N)n1,6.030043125152588,124.14699999999998,3,188.98472797861993
CCc1cc(O)ncn1,6.285830497741699,124.14299999999996,3,188.98472797861993
CCc1ncnc(O)n1,6.182426929473877,125.13099999999997,3,188.98472797861993
CNc1cccc(C)c1,5.529353618621826,121.18299999999992,3,188.98472797861993
CNc1cccc(N)c1,5.523910999298096,122.17099999999994,3,188.98472797861993
CNc1cccc(O)c1,5.578333854675293,123.15499999999993,3,188.98472797861993
CNc1cccc(O)n1,5.29533576965332,124.14299999999994,3,188.98472797861993
